[     482ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[  975073ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  975073ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  976076ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  976076ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  977078ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  977078ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  978080ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  978081ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  979083ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  979083ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  980085ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  980086ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  981089ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  981090ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  982091ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  982092ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  983094ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  983094ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  984096ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  984097ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  985101ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  985101ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  986104ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  986104ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  987107ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  987107ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  988111ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  988111ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  989114ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  989114ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  990118ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  990119ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  991121ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  991122ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  992125ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  992126ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  993128ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  993129ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  994132ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  994133ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  995136ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  995136ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  996140ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  996140ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  997143ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  997143ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  998147ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  998148ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  999151ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[  999152ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1000155ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1000155ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1001159ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1001159ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1002162ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1002162ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1003165ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1003165ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1004167ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1004167ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1005171ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1005171ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1006175ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1006175ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1007178ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1007178ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1008181ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1008182ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1009184ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1009185ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1010189ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1010189ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1011193ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1011193ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1012197ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1012197ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1013200ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1013201ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1014204ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1014205ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1015207ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1015207ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1016210ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1016210ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1017212ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1017213ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1018216ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1018217ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1019220ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1019221ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1020223ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1020224ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1021226ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1021226ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1022229ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1022229ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1023231ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1023231ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1024234ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1024234ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1025237ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1025237ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1026240ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1026241ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1027244ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1027244ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1028247ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1028247ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1029251ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1029251ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1030254ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1030255ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1031257ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1031258ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1032259ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1032260ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1033262ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1033263ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1034265ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1034265ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1035267ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1035267ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1036270ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1036270ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1037272ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1037273ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1038275ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1038275ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1039278ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1039278ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1040281ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1040281ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1041284ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1041284ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1042288ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1042288ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1043291ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1043291ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1044294ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1044294ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1045296ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1045297ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1046299ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1046300ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1047304ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1047304ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1048307ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1048308ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1049310ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1049311ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1050314ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1050314ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1051317ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1051317ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1052320ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1052320ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1053324ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1053324ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1054327ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1054327ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1055330ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1055330ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1056332ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1056333ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1057335ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1057335ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1058337ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1058338ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1059341ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1059341ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1060343ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1060344ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:8000/__umi_ping:0
[ 1092949ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 1093016ms] [INFO] %cDownload the React DevTools for a better development experience: https://reactjs.org/link/react-devtools font-weight:bold @ http://localhost:8000/umi.js:70551
[ 1093150ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 1095047ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 1095421ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 1324281ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 1324340ms] [INFO] %cDownload the React DevTools for a better development experience: https://reactjs.org/link/react-devtools font-weight:bold @ http://localhost:8000/umi.js:70551
[ 1324458ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 1325174ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 1325399ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 1335521ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 1335619ms] [INFO] %cDownload the React DevTools for a better development experience: https://reactjs.org/link/react-devtools font-weight:bold @ http://localhost:8000/umi.js:70551
[ 1335847ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 1336559ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 1336761ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 1346899ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 1346951ms] [INFO] %cDownload the React DevTools for a better development experience: https://reactjs.org/link/react-devtools font-weight:bold @ http://localhost:8000/umi.js:70551
[ 1347022ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 1347671ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 1347781ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 1501645ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 1501722ms] [INFO] %cDownload the React DevTools for a better development experience: https://reactjs.org/link/react-devtools font-weight:bold @ http://localhost:8000/umi.js:70551
[ 1501898ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 1502437ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 1502539ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 1646558ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 1646609ms] [INFO] %cDownload the React DevTools for a better development experience: https://reactjs.org/link/react-devtools font-weight:bold @ http://localhost:8000/umi.js:70551
[ 1646690ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 1647882ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 1647987ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 1659608ms] [LOG] [HMR] Reload all css @ http://localhost:8000/umi.js:19151
[ 1660403ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 1660458ms] [INFO] %cDownload the React DevTools for a better development experience: https://reactjs.org/link/react-devtools font-weight:bold @ http://localhost:8000/umi.js:70551
[ 1660521ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 1661096ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 1661200ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 1678375ms] [LOG] [HMR] Reload all css @ http://localhost:8000/umi.js:19151
[ 1678397ms] [LOG] [HMR] Reload all css @ http://localhost:8000/umi.js:19151
[ 1688692ms] [LOG] [HMR] Reload all css @ http://localhost:8000/umi.js:19151
[ 1688707ms] [LOG] [HMR] Reload all css @ http://localhost:8000/umi.js:19151
[ 2136271ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 2136408ms] [INFO] %cDownload the React DevTools for a better development experience: https://reactjs.org/link/react-devtools font-weight:bold @ http://localhost:8000/umi.js:70551
[ 2136491ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 2146116ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 2146167ms] [INFO] %cDownload the React DevTools for a better development experience: https://reactjs.org/link/react-devtools font-weight:bold @ http://localhost:8000/umi.js:70551
[ 2146244ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 2147304ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 2147552ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 2340456ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 2340508ms] [INFO] %cDownload the React DevTools for a better development experience: https://reactjs.org/link/react-devtools font-weight:bold @ http://localhost:8000/umi.js:70551
[ 2340584ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 2341175ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 2341290ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 2346177ms] [LOG] [HMR] Reload all css @ http://localhost:8000/umi.js:19151
[ 2346217ms] [LOG] [HMR] Reload all css @ http://localhost:8000/umi.js:19151
[ 3000962ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 3001011ms] [INFO] %cDownload the React DevTools for a better development experience: https://reactjs.org/link/react-devtools font-weight:bold @ http://localhost:8000/umi.js:70551
[ 3001085ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 3001762ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 3001860ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 3007838ms] [LOG] [HMR] Reload all css @ http://localhost:8000/umi.js:19151
[ 3007877ms] [LOG] [HMR] Reload all css @ http://localhost:8000/umi.js:19151
[ 3093480ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 3093539ms] [INFO] %cDownload the React DevTools for a better development experience: https://reactjs.org/link/react-devtools font-weight:bold @ http://localhost:8000/umi.js:70551
[ 3093645ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 3094306ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 3094403ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 3263461ms] [LOG] [HMR] Reload all css @ http://localhost:8000/umi.js:19151
[ 3263499ms] [LOG] [HMR] Reload all css @ http://localhost:8000/umi.js:19151
[ 3698080ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 3698152ms] [INFO] %cDownload the React DevTools for a better development experience: https://reactjs.org/link/react-devtools font-weight:bold @ http://localhost:8000/umi.js:70551
[ 3698357ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
[ 3699362ms] [LOG] [webpack] connecting... @ http://localhost:8000/umi.js:13778
[ 3699542ms] [LOG] [webpack] connected. @ http://localhost:8000/umi.js:13811
